DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2017,7.3,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2018,5.9,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2019,3.8,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2020,4.9,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2021,5.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2022,5.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2023,0.6,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2024,3.4,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Romania,2025,6.9,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2016,8.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2017,6.7,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2018,-2.9,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2019,2.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2020,5.7,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2021,12.3,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2022,1.9,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2023,-6.6,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2024,1.3,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Sweden,2025,1.7,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2016,3.8,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2017,7.8,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2018,8.9,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2019,8.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2020,4.8,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2021,11.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2022,15.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2023,7.3,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2024,7.4,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovenia,2025,5.8,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2016,7.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2017,5.4,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2018,8.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2019,11.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2020,10.6,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2021,7.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2022,12.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2023,0.4,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2024,4.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Slovakia,2025,12.8,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2016,12.7,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2017,11.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2018,8.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2019,4.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2020,23.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2021,35.7,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2022,153.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2023,97.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,Türkiye,2024,41.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,United Kingdom,2016,6.8,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,United Kingdom,2017,4.5,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,United Kingdom,2018,3.1,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,Annual average rate of change,United Kingdom,2019,1.0,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2016,141.62,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2017,145.05,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2018,152.29,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2019,161.37,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2020,173.43,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2021,187.92,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2022,209.54,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2023,208.94,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2024,214.25,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Austria,2025,220.48,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2016,116.29,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2017,121.26,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2018,125.12,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2019,128.98,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2020,134.71,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2021,143.17,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2022,150.73,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2023,153.86,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2024,163.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Belgium,2025,165.90,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2016,108.73,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2017,116.02,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2018,122.66,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2019,133.03,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2020,135.91,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2021,146.39,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2022,162.27,b,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2023,176.29,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2024,207.65,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Bulgaria,2025,232.56,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2016,88.01,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2017,98.78,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2018,97.78,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2019,111.11,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2020,117.78,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2021,114.32,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2022,122.73,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2023,135.36,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2024,145.54,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Cyprus,2025,149.93,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2016,108.90,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2017,124.10,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2018,138.80,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2019,149.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2020,163.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2021,193.40,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2022,228.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2023,225.50,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2024,237.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Czechia,2025,269.20,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2016,127.90,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2017,133.70,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2018,142.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2019,147.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2020,156.00,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2021,167.50,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2022,177.90,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2023,173.40,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2024,174.30,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Germany,2025,179.30,p,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2016,245.46,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2017,247.03,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2018,251.44,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2019,253.25,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2020,255.12,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2021,265.51,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2022,292.92,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2023,305.73,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2024,312.71,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Denmark,2025,319.26,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,102.12,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,105.81,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,110.71,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,115.56,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,121.52,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,129.08,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,139.42,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,144.07,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,150.45,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,156.90,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Euro area - 19 countries  (2015-2022),2016,102.38,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Euro area - 19 countries  (2015-2022),2017,106.08,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Euro area - 19 countries  (2015-2022),2018,110.99,,
ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Euro area - 19 countries  (2015-2022),2019,115.85,,
